연월,종목명,종목코드,시장명,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2026/02","다날","064260","KOSDAQ","8480","9620","8430","3.331129","0.52138",,,"0.000062167","2944665.7235","0","108597084","6388064","990361266775","58256545104"
"2026/02","디에이피","066900","KOSDAQ","1939","1975","1890","1.282323","-0.961748",,,"0.034447245","39946.3765","5.882353","476508","28030","930034968","54707939"
"2026/02","MDS테크","086960","KOSDAQ","1342","1494","1342","2.633941","-0.439068",,,"0.000727279","1222187.0965","0","44657146","2626891","63924194525","3760246737"
"2026/02","아이윈","090150","KOSDAQ","805","823","708","2.507426","0.398443",,,"0.008041873","733498.1268","5.882353","30924796","1819106","26143547855","1537855756"
"2026/02","디아이티","110990","KOSDAQ","22900","23700","20300","5.312479","0.416701",,,"0.000945917","69985.6316","0","3476566","204504","75879617765","4463506927"
"2026/02","휴먼테크놀로지","175140","KOSDAQ","3705","4485","3705","3.31822","1.568931",,,"0.005620128","64541.9077","5.882353","1878647","110509","7696470308","452733548"
"2026/02","우리산업","215360","KOSDAQ","9180","9470","8440","2.274027","-0.040769",,,"0.00324165","126836.1516","0","3936241","231544","37236697320","2190393960"
"2026/02","엔투텍","227950","KOSDAQ","569","601","332","12.549139","0.457712",,,"0.004827522","1400907.9622","0","169202610","9953095","86349584637","5079387332"
"2026/02","라온로보틱스","232680","KOSDAQ","16610","22200","15780","5.02221","2.487492",,,"0.000280835","364996.0701","0","16130196","948835","317916838095","18700990476"
"2026/02","수젠텍","253840","KOSDAQ","5320","6550","5320","2.496687","1.016674",,,"0.000930862","314455.21","0","8005938","470938","50635097750","2978535162"
"2026/02","상신전자","263810","KOSDAQ","3050","3200","3050","1.367141","0.363626",,,"0.003371868","168198.1485","5.882353","1471639","86567","4615672747","271510162"
"2026/02","영화테크","265560","KOSDAQ","8800","9090","8060","2.187972","-0.181767",,,"0.002141789","115048.0772","0","2071830","121872","18006763390","1059221376"
"2026/02","이노뎁","303530","KOSDAQ","4735","5160","4735","1.821572","0.247106",,,"0.01399839","40089.7819","5.882353","562215","33071","2837620240","166918838"
"2026/02","마이크로디지탈","305090","KOSDAQ","7890","9830","7890","3.121874","1.840294",,,"0.001429506","288234.9676","0","2858934","168173","24769278530","1457016384"
"2026/02","에피소드컴퍼니","317530","KOSDAQ","4345","4730","4230","2.885424","0.716888",,,"0.018920927","19811.4214","0","497752","29280","2201774330","129516137"
"2026/02","세림B&G","340440","KOSDAQ","1283","1399","1283","1.508946","-1.243337",,,"0.012518766","109902.8594","0","1403764","82574","1884957696","110879864"
"2026/02","엠아이큐브솔루션","373170","KOSDAQ","3010","13950","3010","4.740211","0.255529",,,"0.012763804","50704.0483","0","2241183","131834","17012527780","1000736928"
"2026/02","에코프로에이치엔","383310","KOSDAQ","38150","39100","33900","4.732076","1.130258",,,"0.000245305","241993.1467","0","9474191","557305","357416931825","21024525401"
"2026/02","플라즈맵","405000","KOSDAQ","6800","7390","5200","8.026085","11.491549",,,"0.061217686","21516.9354","0","710378","41787","4887902580","287523681"
"2026/02","라온텍","418420","KOSDAQ","6760","6970","5720","5.89681","1.366997",,,"0.001297746","169390.4112","5.882353","8152462","479557","52201663455","3070686086"
"2026/02","이베스트스팩6호","478110","KOSDAQ","2035","2040","2025","0.244225","-1.25894",,,"0.007878665","77607.2582","23.529412","378582","22270","770222117","45307183"
"2026/02","비츠로넥스텍","488900","KOSDAQ","19550","27750","19230","5.847349","-0.911325",,,"0.000431731","549121.5767","5.882353","9233110","543124","211798757380","12458750434"
"2026/02","국영지앤엠","006050","KOSDAQ","1313","1412","1313","2.062","1.452232",,,"0.003615752","549742.4911","5.882353","4723283","277840","6460981749","380057750"
"2026/02","티비씨","033830","KOSDAQ","630","678","573","2.514421","-0.125667",,,"0.009473302","274721.4976","0","6254436","367908","3970132441","233537202"
"2026/02","에스넷","038680","KOSDAQ","3215","3455","3155","2.252857","-0.628348",,,"0.00921981","42884.4015","5.882353","1177764","69280","3926141006","230949471"
"2026/02","한국경제TV","039340","KOSDAQ","6060","6110","5400","1.414938","0.916964",,,"0.013473689","25324.502","5.882353","246797","14517","1415523125","83266066"
"2026/02","오로라","039830","KOSDAQ","13590","16250","13590","4.18252","-0.52968",,,"0.00241746","56615.2774","0","1568164","92245","23817958210","1401056365"
"2026/02","에쎈테크","043340","KOSDAQ","598","655","429","8.661515","6.637453",,,"0.022005194","948003.5518","0","53586196","3152129","34183950909","2010820642"
"2026/02","위닉스","044340","KOSDAQ","5080","5450","5010","1.671067","-1.262737",,,"0.008738838","33159.9392","5.882353","585227","34425","3074941975","180878940"
"2026/02","현대바이오랜드","052260","KOSDAQ","4465","4665","4185","1.870764","-0.461356",,,"0.00328615","171222.7288","0","1947998","114588","8664868077","509698122"
"2026/02","태양","053620","KOSDAQ","6970","6970","6430","1.254833","2.000776",,,"0.014857458","15580.5933","0","159984","9411","1075601045","63270650"
"2026/02","삼진엘앤디","054090","KOSDAQ","750","804","658","5.879837","6.04576",,,"0.015137417","161589.2779","5.882353","7338337","431667","5419162562","318774268"
"2026/02","한주에이알티","058450","KOSDAQ","486","965","486","6.631651","0.856693",,,"0.039253484","53117.5984","0","5506660","323921","4574397757","269082221"
"2026/02","아이컴포넌트","059100","KOSDAQ","6080","7290","4890","7.334613","4.18985",,,"0.004623456","68506.6367","0","4186063","246239","27451899018","1614817589"
"2026/02","파커스","065690","KOSDAQ","1460","1544","1315","5.372868","2.707421",,,"0.019483273","120754.5695","0","2083246","122544","2972567317","174856901"
"2026/02","한양디지텍","078350","KOSDAQ","25750","29900","24650","5.869084","1.178068",,,"0.000476292","219408.929","0","6333665","372569","172600447716","10152967513"
"2026/02","이엠앤아이","083470","KOSDAQ","801","1372","801","10.991664","2.694345",,,"0.009013122","231466.1825","0","27337316","1608077","30127812349","1772224256"
"2026/02","에이스테크","088800","KOSDAQ","2875","3030","2840","2.985207","3.076889",,,"0.002197475","262509.1991","11.764706","6924378","407316","20351792465","1197164263"
"2026/02","아바텍","149950","KOSDAQ","10770","11660","9000","4.043529","-0.436503",,,"0.007968871","50713.1637","0","1648042","96944","18111047330","1065355725"
